fiscal_year,state_name,county,congressional_district,program_area,program,zip_code,svi_status,borrower_name,project_name,investment_type,city,lender_name,funding_code,naics_industry_sector,county_fips,naics_code,naics_description,project_announced_description,investment_dollars,number_of_investments
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"MORTGAGE SOLUTIONS OF CO, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,212121,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,OPEN MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,116161,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"SOUTHWEST FUNDING, LP",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,126262,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"STRIDE BANK, N.A.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,121212,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,UNION HOME MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,141414,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,UNITED FIDELITY FUNDING CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,270201,2
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"AMCAP MORTGAGE, LTD.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,189898,2
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,BANCFIRST,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,171717,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"CLICK N' CLOSE, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,126262,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,CROSS COUNTRY MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,192111,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,EXCHANGE BANK & TRUST,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,555756,4
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FINANCIAL CONCEPTS MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,151515,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,GREAT PLAINS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,115151,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,MORTGAGE INVESTMENT SERVICES CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,114141,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"MORTGAGE SOLUTIONS OF CO, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,242323,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,NEIGHBORS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,85858,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"PRIME LENDING, A PLAINS CAPITAL CO.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,108939,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,SIMMONS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,472323,2
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"STRIDE BANK, N.A.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,180419,1
2021,Oklahoma,Payne,03,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,US MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40119,NA,Not Available,Detailed Project Description Not Available,169696,1
2021,Oklahoma,Payne,03,Water and Environmental,Solid Waste Management Grant (WEP),74078,Not Socially Vulnerable,Oklahoma State University,SWM FY21,Grant Funds,Stillwater,Not Applicable,(WWA PROGRAM AREA) SOLID WASTE GRANT,Utilities (22),40119,NA,Not Available,"This Rural Development investment will be used by Oklahoma State University (OSU)to provide technical assistance, training and educationto rural areas of Oklahoma aboutSolid Waste Management (SWM) andthe economic and ecological importance of establishing and implementing SWM programs in their areas.This grant proposes to continue OSUs community volunteer program and provision of workshops and training opportunities to interested communities on waste management, non-point source pollution (water resource training), and law enforcement trainings.",84900,1
2021,Oklahoma,Pittsburg,02,Business Programs,Value Added Producer Grants (VAPG),74501,Not Socially Vulnerable,STOBAUGH WINE GROUP LLC,FY21 VAPG - WORKING CAPITAL,Grant Funds,Mcalester,Not Applicable,LAMP VALUE ADDED PRODUCER GRANT MANDATORY,Manufacturing (31-33),40121,312130,WINERIES,"This Rural Development investment will be used to provide Stobaugh Wine Group LLC withworking capital funds to launch a new brand of wine. Funds will be used for the packaging, branding, marketing and market expansion of the newly labeled wines. Stobaugh will be launching ""Farm Girl Wines,"" a new collection of wines that are designed for distribution in convenience stores, grocery stores, and liquor stores as well as restaurants and bars. This wine will consist of local cannedandscrew cap wines to add a wider appeal to convenience and box stores.Local fruits will be processed in the style of their fifth-generation winemaking family and made into their blends that have been proven successful over the last 16 years of business. With a push to distribute in the new location types, they aim toincrease their visibility and gainnew customers that have never had their products.",250000,1
2021,Oklahoma,Pittsburg,02,Community Facilities,Grants (CF),74560,Not Socially Vulnerable,"PITTSBURG PUBLIC SCHOOLS, DISTRICT NO. I-063","SCHOOL UPGRADE, SITE WIDE",Grant Funds,Pittsburg,Not Applicable,CF 2019 DISASTER GRANT - TORNADOES FLOODS OTHER,Other Services (except Public Administration) (81),40121,811310,COMMERCIAL AND INDUSTRIAL MACHINERY AND EQUIPMENT (EXCEPT AUTOMOTIVE AND ELECTRONIC) REPAIR AND MAINTENANCE,"This Rural Development investment will be used to make improvements to the Pittsburg Public School. The improvements include insulating the gym roof, replacing the kitchen and cafeteria flooring, replacing 116 exterior windows, and replacing the heat/air system. Purchases for the school include 170 student desks, 225 chairs, intercom/phone system, and a security system including card readers for doors. This project will benefit the faculty, staff and students in the town of Pittsburg.",333700,1
2021,Oklahoma,Pittsburg,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,EASTWOOD APTS,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,1740,1
2021,Oklahoma,Pittsburg,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,HARTSHORNE VLG LP,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,162962,1
2021,Oklahoma,Pittsburg,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,HORIZON GRP PRP.LLC VALLEY VIEW,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,3540,1
2021,Oklahoma,Pittsburg,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,LEGENDS OF HICKORY RIDGE II,Grant Funds,City Name Withheld,Not Applicable,MFH REVITALIZATION - TENANT VOUCHERS,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,6540,1
2021,Oklahoma,Pittsburg,02,Multifamily Housing,Rental Assistance (MFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,QUINTON VILLAGE APT,Grant Funds,City Name Withheld,Not Applicable,RENEWAL / REPLACEMENT -FAMILY,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,70040,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Direct Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY VERY LOW INCOME,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,156500,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Direct Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - SELF HELP SUBSIDY LOW & OTHER INCOME,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,120000,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Direct Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Direct,City Name Withheld,Not Applicable,502 LOAN - GENERAL INTEREST SUBSIDY VERY LOW INCOME,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,86000,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,AMERICAN BANK OF OKLAHOMA,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,163636,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"AMERICAN FINANCIAL NETWORK, INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,123636,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,ARVEST BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,151515,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,BANCFIRST,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,547371,6
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"BOKF, NA",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,379822,2
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"CALIBER HOME LOANS, INC.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,262626,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,CHICKASAW COMMUNITY BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,33333,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,EVERETT FINANCIAL DBA SUPREME LENDING,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,85858,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FINANCIAL CONCEPTS MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,765149,5
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST UNITED BANK AND TRUST COMPANY,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,83333,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,MORTGAGE INVESTMENT SERVICES CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,393836,4
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,OPEN MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,892421,7
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"SOUTHWEST FUNDING, LP",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,400504,3
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Not Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"STRIDE BANK, N.A.",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,126262,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,ARVEST BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,496361,5
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,BANCFIRST,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,441916,5
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FINANCIAL CONCEPTS MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,261615,2
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,FIRST UNITED BANK AND TRUST COMPANY,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,635605,5
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"GO MORTGAGE, LLC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,94940,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,MORTGAGE INVESTMENT SERVICES CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,399636,4
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,NEIGHBORS BANK,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,191414,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,OPEN MORTGAGE LLC,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,1470702,11
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,"PARAMOUNT RESIDENTIAL MORTGAGE GROUP,INC",SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,131313,1
2021,Oklahoma,Pittsburg,02,Single Family Housing,Guaranteed Loans (SFH),Zip Code Withheld,Socially Vulnerable,Name Withheld,NOT APPLICABLE,Loan Funds - Guaranteed,City Name Withheld,UNION HOME MORTGAGE CORPORATION,SEC 502 GUARANTEED SINGLE FAMILY HOUSING PURCHASE LOANS - WITH ANNUAL FEES ASSIGNED,Real Estate and Rental and Leasing (53),40121,NA,Not Available,Detailed Project Description Not Available,150505,1
2021,Oklahoma,Pittsburg,02,Water and Environmental,Direct Loan and Grant (WEP),74546,Socially Vulnerable,Haileyville Public Works Authority,2021 Water Improvement Project,Grant Funds,Haileyville,Not Applicable,(COMB LOAN & GRANT) WATER ONLY,Utilities (22),40121,NA,Not Available,"This Rural Development investment will be used to make water system improvements for the Haileyville Public Works Authority. The water system consists of approximately 17 miles of water line. Much of the water line is cast iron and in poor condition which results in leaks and broken pipes. This improvement project is to replace water lines, gate valves, install fire hydrants, add service connections, chlorine booster station and air vacuum releases. After the proposed project is completed, water losses will be reduced, low pressure areas will improve, fire flow requirements will be improved, and operation and maintenance costs will be reduced. The project will improve service to the customers of Haileyville Public Works Authority.",3182000,1
2021,Oklahoma,Pittsburg,02,Water and Environmental,Direct Loan and Grant (WEP),74546,Socially Vulnerable,Haileyville Public Works Authority,2021 Water Improvement Project,Loan Funds - Direct,Haileyville,Not Applicable,(COMB LOAN & GRANT) WATER ONLY,Utilities (22),40121,NA,Not Available,"This Rural Development investment will be used to make water system improvements for the Haileyville Public Works Authority. The water system consists of approximately 17 miles of water line. Much of the water line is cast iron and in poor condition which results in leaks and broken pipes. This improvement project is to replace water lines, gate valves, install fire hydrants, add service connections, chlorine booster station and air vacuum releases. After the proposed project is completed, water losses will be reduced, low pressure areas will improve, fire flow requirements will be improved, and operation and maintenance costs will be reduced. The project will improve service to the customers of Haileyville Public Works Authority.",1104000,1
2021,Oklahoma,Pittsburg,02,Water and Environmental,Direct Loan and Grant (WEP),74547,Socially Vulnerable,Hartshorne Public Works Authority,2021 Water System Improvements,Grant Funds,Hartshorne,Not Applicable,(COMB LOAN & GRANT) WATER ONLY,Utilities (22),40121,NA,Not Available,"This Rural Development investment will be used to make improvements to the water system at Hartshorne, Okla. The Hartshorne Public Works Authority water system is under an Oklahoma Department of Environmental Quality Consent Order for violations within the water distribution system. This improvement project will address the violations. Improvements include replacing 42 miles of water distribution lines to alleviate low pressure areas, satisfy fire flow requirements, decrease water losses, and decrease operations and management costs. This investment will benefit the water customers of the Hartshorne Public Works Authority.",2750000,1
2021,Oklahoma,Pittsburg,02,Water and Environmental,Direct Loan and Grant (WEP),74547,Socially Vulnerable,Hartshorne Public Works Authority,2021 Water System Improvements,Loan Funds - Direct,Hartshorne,Not Applicable,(COMB LOAN & GRANT) WATER ONLY,Utilities (22),40121,NA,Not Available,"This Rural Development investment will be used to make improvements to the water system at Hartshorne, Okla. The Hartshorne Public Works Authority water system is under an Oklahoma Department of Environmental Quality Consent Order for violations within the water distribution system. This improvement project will address the violations. Improvements include replacing 42 miles of water distribution lines to alleviate low pressure areas, satisfy fire flow requirements, decrease water losses, and decrease operations and management costs. This investment will benefit the water customers of the Hartshorne Public Works Authority.",7048000,1
